text,screen_name,tweet_date,tweet_url,image_url,reply_text,related_urls,mentions_list,hashtag_list,week,year,tweet_id,url_check,alt_text
"#TidyTuesday  - #⃣3⃣#⃣ -  Art Collections 

@Tate museum arts collection analysis. 

🌎 Contribution by country and top 10.

#DataVisualization with @rstudio #tidyverse #dplyr #ggplot 

#rstats #r4ds #dataviz #Tate

Code 🗞️: https://t.co/jnD8BNoIvq https://t.co/r44qSX5yFT",Juanma_MN,2021-01-15T18:28:17Z,https://twitter.com/Juanma_MN/status/1350147811682250762/photo/1,http://pbs.twimg.com/media/Eryv9dkXMAEMBmc.jpg,NA,https://github.com/JuanmaMN/TidyTuesday/blob/master/2021/January/TidyTuesday%2015-1-2021.R,"Tate, rstudio","TidyTuesday, DataVisualization, tidyverse, dplyr, ggplot, rstats, r4ds, dataviz, Tate",3,2021,1350147811682250752,Links included,Image
"Back with a #TidyTuesday plot after a very long hiatus! I wanted to do something quick and colorful. 

Code:
https://t.co/sArtgvV2JW https://t.co/7ThCfi1VJn",conkshelll,2021-01-16T03:01:30Z,https://twitter.com/conkshelll/status/1350276968734855172/photo/1,http://pbs.twimg.com/media/Er0lLhwVQG4TgrI.png,NA,https://github.com/conkline/TidyTuesdayScripts/blob/master/tidytuesday_2021-01-11_art.R,NA,TidyTuesday,3,2021,1350276968734855168,Links included,Image
"2021 Week-3 #TidyTuesday: Exploring gender ratio of artists. #tatemuseum  #RStats 
#TIL: Bharat = India !!! https://t.co/mrxmuak7qh",birusod,2021-01-16T06:08:54Z,https://twitter.com/birusod/status/1350324126913712128/photo/1,http://pbs.twimg.com/media/Er1M6dwUYAIm_Bj.jpg,NA,NA,NA,"TidyTuesday, tatemuseum, RStats, TIL",3,2021,1350324126913712128,Images-only,Image
"#TidyTuesday Week 3: @Tate art collection.  Tried to go for an artistic vibe. 

Big thanks to @NeuroMLA for sharing the code to create the shapes in the plot below. Definitely check out his blog to learn more: https://t.co/V2MXrbKmYq

Code: https://t.co/O7Fxg34KT2

#RStats https://t.co/AGKnRIJm2O",kustav_sen,2021-01-16T10:15:36Z,https://twitter.com/kustav_sen/status/1350386211211206656/photo/1,http://pbs.twimg.com/media/Er2IWxsU0Ag8nlD.png,NA,"https://matiasandina.netlify.app/2021/01/rotating-perspectives/, https://github.com/kaustavSen/tidytuesday","Tate, NeuroMLA","TidyTuesday, RStats",3,2021,1350386211211206656,Links included,Image
"#TidyTuesday time !!
The data this week was from from the Tate Art Museum.
Thanks @thomas_mock  for the initiative and @thomasp85 for #scico
Also thanks @jradavenport for the inspiring post.
Code and old plots:https://t.co/ZGwuaEh0R5 https://t.co/rDsErG91wb",rahulvilaskale,2021-01-16T12:02:12Z,https://twitter.com/rahulvilaskale/status/1350413036914266118/photo/1,http://pbs.twimg.com/media/Er2f5DFUcAQASlJ.jpg,NA,https://github.com/r-kale/tidytuesday/blob/master/MyTidyTuesdayViz.md,"thomas_mock, thomasp85, jradavenport","TidyTuesday, scico",3,2021,1350413036914266112,Links included,Image
"These #TidyTuesday contributions are exactly a year apart... 🤯

I've had SO much fun developing my data viz skills and learning how much I can accomplish in ggplot2 &amp; R over the past year! I love this weekly challenge &amp; it's incredible community💙 https://t.co/GYvfQ9kJC3",MaiaPelletier,2021-01-16T13:33:58Z,https://twitter.com/MaiaPelletier/status/1350436133356916737/photo/1,http://pbs.twimg.com/media/Er207cbXAAAGo7Q.png,NA,NA,NA,TidyTuesday,3,2021,1350436133356916736,Images-only,Image
"The Office dataset from #TidyTuesday via {schrute}

Is Dunder Mifflin 'really' a paper company? 📜

Perhaps they are following the mantra of sell the experience, not the product 😏 https://t.co/2E6VPY2awi",CarloooMedina,2021-01-16T18:24:50Z,https://twitter.com/CarloooMedina/status/1350509331293364225/photo/1,http://pbs.twimg.com/media/Er33s7bXIAE5i0_.png,NA,NA,NA,TidyTuesday,3,2021,1350509331293364224,Images-only,Image
"Another 2021 resolution… doing #TidyTuesday more regularly and tweeting the results.

This week: the @Tate collection visualised by reason of acquisition and year of artwork.

Code here: https://t.co/poZJSDIql5 https://t.co/NiOIYXXbPb",mattkerlogue,2021-01-16T20:14:48Z,https://twitter.com/mattkerlogue/status/1350537003830538242/photo/1,http://pbs.twimg.com/media/Er4RZibXYAEzPOK.jpg,NA,https://github.com/mattkerlogue/tidytuesday,Tate,TidyTuesday,3,2021,1350537003830538240,Links included,Image
"#TidyTuesday - 2021-05-01 - Transit Costs Project

Interesting dataset. I decided to focus on Indian transit-infrastructure projects. 
What’s up with Mumbai Line 3? 

Created using #Python + #MatPlotLib https://t.co/xznUoYWHwe",vivekparasharr,2021-01-16T22:42:36Z,https://twitter.com/vivekparasharr/status/1350574198834540544/photo/1,http://pbs.twimg.com/media/Er40EZrXYAAhGcQ.jpg,NA,NA,NA,"TidyTuesday, Python, MatPlotLib",3,2021,1350574198834540544,Images-only,Image
"#TidyTuesday - 2021-01-12 - Art Collections

A perspective on ~70,000 artworks that Tate Art Museum owns. 

Created using #Python + #MatPlotLib https://t.co/e8o4ol8szu",vivekparasharr,2021-01-17T01:36:43Z,https://twitter.com/vivekparasharr/status/1350618017940574211/photo/1,http://pbs.twimg.com/media/Er5b7G7XcAY_ZkD.jpg,NA,NA,NA,"TidyTuesday, Python, MatPlotLib",3,2021,1350618017940574208,Images-only,Image
"Late subimission for last week's #TidyTuesday transit project. This is also my first submission ever for this initiative. Hope you like it @R4DScommunity #RStats 

Code: https://t.co/Qhts3ZBz7P https://t.co/Za58br3AJC",ancazugo,2021-01-17T04:06:51Z,https://twitter.com/ancazugo/status/1350655799681556485/photo/1,http://pbs.twimg.com/media/Er59kSoW4AIPXeu.jpg,NA,https://github.com/ancazugo/TidyTuesday/blob/main/2021/Week_02_Transit_Project/2021-2%20Transit.Rmd,R4DScommunity,"TidyTuesday, RStats",3,2021,1350655799681556480,Links included,Image
"This past week's #TidyTuesday counts, posted through #rstats courtesy of #rtweet!

#TidyTuesday details: https://t.co/sElb4fcv3u
#TidyTuesday Tweets: https://t.co/h8n7HZw5iM https://t.co/bFJiVMFwj7",thomas_mock,2021-01-17T14:01:34Z,https://twitter.com/thomas_mock/status/1350805465035321344/photo/1,http://pbs.twimg.com/media/Er8GaWzXAAETatA.png,NA,"http://bit.ly/tidyreadme, https://github.com/rfordatascience/tidytuesday/blob/master/tidytuesday_tweets/data.csv",NA,"TidyTuesday, rstats, rtweet, TidyTuesday, TidyTuesday",3,2021,1350805465035321344,Links included,Image
"This week's #TidyTuesday is on art collection data. Here's a simple visualisation of the dimensions of these collections across different century periods using geom_rect on #RStats.

Code: https://t.co/dP1NAO4ObP https://t.co/OINBdnlILN",nxrunning,2021-01-17T15:10:48Z,https://twitter.com/nxrunning/status/1350822887624593410/photo/1,http://pbs.twimg.com/media/Er8VRP5UwAAJ7Fe.jpg,NA,https://github.com/nxrunning/Tidytuesdays,NA,"TidyTuesday, RStats",3,2021,1350822887624593410,Links included,Image
"This week´s #tidytuesday took a while but I finally got something presentable done! #RStats

Code: https://t.co/BhF7YPZqPz https://t.co/w0pp4shG1n",DanIrwinBrown,2021-01-17T17:04:24Z,https://twitter.com/DanIrwinBrown/status/1350851478760599552/photo/1,http://pbs.twimg.com/media/Er8wJHyXMAMZ6aC.jpg,NA,https://github.com/djpib/tidy.tuesday/blob/main/tate.artwork.R,NA,"tidytuesday, RStats",3,2021,1350851478760599552,Links included,Image
"#TidyTuesday Week 3/2021 The @tate Collection 

This week has seen impressive data art. 
I have taken a look at the most common dimensions of artwork in the Tate Collection over the years.

Choice of colors inspired by ""Two Triangles"" by Benode Behari Mukherjee. https://t.co/iWhD9luRvw",_ansgar,2021-01-17T21:20:15Z,https://twitter.com/4nsgarW/status/1350915864149827589/photo/1,http://pbs.twimg.com/media/Er9ql01XcAM97Y7.png,Code: https://t.co/TsseHUHE7r,https://github.com/bydata/tidytuesday/tree/main/2021/03,Tate,TidyTuesday,3,2021,1350915864149827589,Links included,Image
So... this is my first ever (and late) #TidyTuesday #RStats try 🥳. Looking forward to improving my skills! https://t.co/FG7oPXeSvT,izz_m2,2021-01-18T00:09:23Z,https://twitter.com/izz_m2/status/1350958427103748098/photo/1,http://pbs.twimg.com/media/Er-RhZbXcAAYBTF.jpg,NA,"NA",NA,"TidyTuesday, RStats",3,2021,1350958427103748098,Images-only,Image
I have set myself a challenge to build a Shiny App on each #TidyTuesday dataset. I've popped a video of the Transit Cost Project here https://t.co/7aDx7Jsis6 https://t.co/boESLAniVe,DataGrinder,2021-01-18T12:11:28Z,https://twitter.com/DataGrinder/status/1351140146150780930/photo/1,http://pbs.twimg.com/media/EsA2tPBXcAErTr7.png,NA,https://www.youtube.com/watch?v=gqo5M6D9ABs,NA,TidyTuesday,3,2021,1351140146150780930,Links included,Image
I have set myself a challenge to build a Shiny App on each #TidyTuesday dataset. I've popped a video of the Art Collections here https://t.co/UHu7KxCdqq https://t.co/TJcVLb8z4T,DataGrinder,2021-01-18T12:12:49Z,https://twitter.com/DataGrinder/status/1351140484354367489/photo/1,http://pbs.twimg.com/media/EsA3EWiW4Ak2gME.jpg,NA,https://www.youtube.com/watch?v=fEnmAVlk3PI,NA,TidyTuesday,3,2021,1351140484354367489,Links included,Image
"My take on @juliasilge's #tidytuesday analysis of the @Tate data. If you take out the work by JMW Turner, you get quite different results (no glitter!), but the model is still as bad... https://t.co/QjDZi2zCT4",xray_matt,2021-01-18T13:37:38Z,https://twitter.com/xray_matt/status/1351161830207610882/photo/1,http://pbs.twimg.com/media/EsBKXuuXMAgz0R4.jpg,NA,"NA","juliasilge, Tate",tidytuesday,3,2021,1351161830207610882,Images-only,Image
"Meio em cima da hora e feito rapidinho, mas tá aí mais um plot do tidy tuesday, em português, no meu blog. Dessa vez fiz alguns gráficos de densidade, facetados. #tidytuesday

https://t.co/yhZlQIfD6W https://t.co/hlZu0Ehqp2",moraessaur,2021-01-18T14:54:54Z,https://twitter.com/moraessaur/status/1351181277446238211/photo/1,http://pbs.twimg.com/media/EsBcEBTWMAQA3vm.png,NA,https://www.lucasmoraes.blog/posts/2021-01-13-tidy-tuesday-obras-de-arte/,NA,tidytuesday,3,2021,1351181277446238211,Links included,Image
"The @R4DScommunity welcomes you to week 4 of #TidyTuesday! We're exploring the Kenya Census, courtesy of @Shel_Kariuki !

📁 https://t.co/sElb4fcv3u
📰 https://t.co/pxkVtRdBVv

#r4ds #tidyverse #rstats #dataviz https://t.co/7WOmvoaZEv",thomas_mock,2021-01-18T16:30:08Z,https://twitter.com/thomas_mock/status/1351205241010720770/photo/1,http://pbs.twimg.com/media/EsBxJLsXAAM2yHM.jpg,NA,"http://bit.ly/tidyreadme, http://bit.ly/3oXPTvM","R4DScommunity, Shel_Kariuki","TidyTuesday, r4ds, tidyverse, rstats, dataviz",3,2021,1351205241010720770,Links included,Image
"Focused on Turner for #TidyTuesday Week 3 given his incredible volume of work. 

If he can average over 8 pieces of art a day at age 44, I should be able to manage one Tidy Tuesday submission each week. Emphasis on should. 

Code: https://t.co/6G0roggksG https://t.co/Ke7hzgA106",kylanspeakman,2021-01-18T17:30:55Z,https://twitter.com/kylanspeakman/status/1351220540594397184/photo/1,http://pbs.twimg.com/media/EsB98_5W4CwxHK9.jpg,NA,https://github.com/kylan5/tidytuesday,NA,TidyTuesday,3,2021,1351220540594397184,Links included,Image
"Finally got around making this viz.
Distribution plot + Point plot + Box plot + Sample size and median value
Thanks @CedScherer again. This is inspired from your palmer penguins #TidyTuesday
@R4DScommunity #ggplot #R https://t.co/jlpbPkbeA5",rhlvenugopal,2021-01-18T18:32:05Z,https://twitter.com/rhlvenugopal/status/1351235930636562434/photo/1,http://pbs.twimg.com/media/EsCNR8UXEAM-xnO.jpg,"Code, sample data, Readme available in Github
https://t.co/D0xQ8v03ln",https://github.com/rahulvenugopal/all_in_one_plot,"CedScherer, R4DScommunity","TidyTuesday, ggplot, R",3,2021,1351235930636562434,Links included,Image
"Hey #rstats, this is one of my late 2020 #Tidytuesday (week 50). It was exploring the top 100 women in 2020 with data obtained from @BBC via @JoshuaFeIdman. I visualised the short script and their images (I am glad learned use of ggimage package in a greater way). https://t.co/lgupgB6dQL",johnmutiso_,2021-01-18T19:37:34Z,https://twitter.com/johnmutiso_/status/1351252410262544386/photo/1,http://pbs.twimg.com/media/EsCb2e1XIAQvhxG.jpg,HD image: https://t.co/kPXNGQ30e8,"http://github.com/johnmutiso/-TidyTuesday/blob/master/2020/week%2050/week50plot.png, http://github.com/johnmutiso/-TidyTuesday/blob/master/2020/week%2050/script.R","BBC, JoshuaFeIdman, BBC, JoshuaFeIdman","rstats, Tidytuesday, rstats, Tidytuesday",3,2021,1351252410262544386,Links included,Image
"Hey #rstats, this is one of my late 2020 #Tidytuesday (week 50). It was exploring the top 100 women in 2020 with data obtained from @BBC via @JoshuaFeIdman. I visualised the short script and their images (I am glad learned use of ggimage package in a greater way). https://t.co/lgupgB6dQL",johnmutiso_,2021-01-18T19:37:34Z,https://twitter.com/johnmutiso_/status/1351252410262544386/photo/1,http://pbs.twimg.com/media/EsCb2e1XIAQvhxG.jpg,code: https://t.co/ZaFcPhxFmm,"http://github.com/johnmutiso/-TidyTuesday/blob/master/2020/week%2050/week50plot.png, http://github.com/johnmutiso/-TidyTuesday/blob/master/2020/week%2050/script.R","BBC, JoshuaFeIdman, BBC, JoshuaFeIdman","rstats, Tidytuesday, rstats, Tidytuesday",3,2021,1351252410262544386,Links included,Image
"First time using patchwork for #TidyTuesday this week. What a useful #RStats package!

How do y'all choose your continuous color palettes when working with multiple plots? It's something I always have trouble with... https://t.co/me00fPMov4",VanschaikJack,2021-01-18T20:06:11Z,https://twitter.com/VanschaikJack/status/1351259611727355907/photo/1,http://pbs.twimg.com/media/EsChGhLXcAI69lG.jpg,NA,"NA",NA,"TidyTuesday, RStats",3,2021,1351259611727355907,Images-only,Image
"Daily calls for service to San Diego PD by priority in 2020 #TidyTuesday #dataviz #gganimate #rstats #SDPD 
@sandiegodata @OpenSanDiego https://t.co/Q1AOf1UqUT",SeanPJackson,2021-01-18T21:26:29Z,https://twitter.com/SeanPJackson/status/1351279821062488066/photo/1,http://pbs.twimg.com/tweet_video_thumb/EsCFsLJXMBIs5JA.jpg,NA,"NA","sandiegodata, OpenSanDiego","TidyTuesday, dataviz, gganimate, rstats, SDPD",3,2021,1351279821062488066,Images-only,
"A really nice and easy way to visualize how much missing data you have, by category. This is just an extension of a tip from a @drob screencast! #TidyTuesday https://t.co/P4VnN772dj",joshyam_,2021-01-18T21:33:48Z,https://twitter.com/joshyam_/status/1351281661250396160/photo/1,http://pbs.twimg.com/media/EsC3gf8UYAsxl3r.jpg,NA,"NA",drob,TidyTuesday,3,2021,1351281661250396160,Images-only,Image
"A premature (for UK time) #tidytuesday viz exploring Kenya census data. 

code: https://t.co/k6GmcS1tzP

#rstats https://t.co/9CvZD5yZLM",MrNSheehan,2021-01-18T21:37:22Z,https://twitter.com/MrNSheehan/status/1351282561763454976/photo/1,http://pbs.twimg.com/media/EsC2aWfXMAceV1I.jpg,NA,https://github.com/natesheehan/tidytuesday/blob/main/11-01-2020.r,NA,"tidytuesday, rstats",3,2021,1351282561763454976,Links included,Image
"Procrastinating with a fun #TidyTuesday when I should be doing real work. Plots of crop production by county from the Kenya Census, by absolute number and proportion. https://t.co/8guGXDjZpG https://t.co/HY1b4AiZGv",strnr,2021-01-18T21:49:00Z,https://twitter.com/strnr/status/1351285486267019265/photo/1,http://pbs.twimg.com/media/EsCRn6uXMAApPyP.jpg,NA,https://twitter.com/thomas_mock/status/1351205241010720770,NA,TidyTuesday,3,2021,1351285486267019265,Links included,Image
"Last week's #TidyTuesday on the Tate Collection. Decided to focus in on painter Piet Mondrian and make a Mondrian of my own🧑‍🎨. As always, made with #ggplot2. This time with help from {glue} and {ggtext}. #rstats https://t.co/nxhBGqAydB",committedtotape,2021-01-18T22:00:14Z,https://twitter.com/committedtotape/status/1351288312200364034/photo/1,http://pbs.twimg.com/media/EsC8HDyWMAIgR7l.png,NA,"NA",NA,"TidyTuesday, ggplot2, rstats",3,2021,1351288312200364034,Images-only,Image
"I have set myself a challenge to build a Shiny App on each #TidyTuesday dataset. Kenya Census app on view at https://t.co/9ewVddtZ11. A quick county by county view of population by industry, and as a measure against the average. #TidyTuesday https://t.co/KtW8ObhPUR",DataGrinder,2021-01-18T22:33:48Z,https://twitter.com/DataGrinder/status/1351296763605475330/photo/1,http://pbs.twimg.com/media/EsDFOHjXUAM4aNE.png,NA,https://callumh.shinyapps.io/2021-01-19/,NA,"TidyTuesday, TidyTuesday",3,2021,1351296763605475330,Links included,Image
"Sorry (again) for my late entry of last week's #TidyTuesday about the @Tate art collection. This one is about dominant colors in art work per year for the 20th century for female and male artists

Code: https://t.co/tMrFAfYS6M

@R4DScommunity
#RStats #dataviz https://t.co/3L5LNnn3OX",ancazugo,2021-01-18T22:37:52Z,https://twitter.com/ancazugo/status/1351297785115635718/photo/1,http://pbs.twimg.com/media/EsDDF1zXIAA7lJA.jpg,NA,https://github.com/ancazugo/TidyTuesday/tree/main/2021/Week_03_Art_Collection,"Tate, R4DScommunity","TidyTuesday, RStats, dataviz",3,2021,1351297785115635718,Links included,Image
"Acquisition of woman artwork by TATE across the decades 
#TidyTuesday #tatemuseum #RStats 
More information: https://t.co/lsjEH5r6e9 https://t.co/UH8Msuv7se",monimazz,2021-01-18T23:55:21Z,https://twitter.com/monimazz/status/1351317283692535813/photo/1,http://pbs.twimg.com/media/EsDW_IvW8AI3xJp.jpg,NA,http://rdados.rbind.io/post/tidy-tuesday-museu-tate/,NA,"TidyTuesday, tatemuseum, RStats",3,2021,1351317283692535813,Links included,Image
"My first TidyTuesday (posted; last week was awful). As Kenyan household size decreases, so too do the number of farmers per 1000 population. #TidyTuesday #RStats https://t.co/3O2LPZYrl6",HazcB,2021-01-19T00:09:47Z,https://twitter.com/HazcB/status/1351320915750088707/photo/1,http://pbs.twimg.com/media/EsDa1fIXcAYStcc.png,NA,"NA",NA,"TidyTuesday, RStats",3,2021,1351320915750088707,Images-only,Image
"Super impressed with the #TidyTuesday submissions this week!  Such variety and creativity pulled me out of my blahs. I had a similar idea to @datasciencejenn looking at palettes in water colours in the Tate’s collection.

Code @ https://t.co/1BhlhPnYyC #r4ds #rstats https://t.co/gXKze6a5fz",jakekaupp,2021-01-19T00:58:57Z,https://twitter.com/jakekaupp/status/1351333291362807809/photo/1,http://pbs.twimg.com/media/EsDmHeGW8AAtPDi.jpg,NA,http://bit.ly/2TMiRyW,datasciencejenn,"TidyTuesday, r4ds, rstats",3,2021,1351333291362807809,Links included,Donut chart with 7091 slices containing the 10 dominant colours in each 7091 watercolours in the Tate collection
"Forecasting currency movements with the Big Mac Index for 2020, week 52 submission to #rstats #TidyTuesday. 

I used the heatwaveR::geom_flame chart by @robwschlegel for the first time as an alternative to geom_ribbon. 

Code: https://t.co/0wcJky6YfV https://t.co/3JBMIA6RFR",soroosj,2021-01-19T02:50:28Z,https://twitter.com/soroosj/status/1351361353869647883/photo/1,http://pbs.twimg.com/media/EsD-lVWXcAApY6T.jpg,NA,https://tinyurl.com/y2vnaeum,robwschlegel,"rstats, TidyTuesday",3,2021,1351361353869647883,Links included,Image
"Ninja Warrior, week 51 #TidyTuesday exploration.  Ordered the obstacles per season based on the maximum rank and displayed the range. #rstats code: https://t.co/7B9P06Zx5X https://t.co/wJWBgfOL6r",johnmutiso_,2021-01-19T04:18:08Z,https://twitter.com/johnmutiso_/status/1351383417783521285/photo/1,http://pbs.twimg.com/media/EsETDLyXYAAyadv.jpg,NA,http://github.com/johnmutiso/-TidyTuesday/blob/master/2020/week%2051/script.R,NA,"TidyTuesday, rstats",3,2021,1351383417783521285,Links included,Image
"@RUsersGhana First time using patchwork for #TidyTuesday this week. What a useful #RStats package!

How do y'all choose your continuous color palettes when working with multiple plots? It's something I always have trouble with... https://t.co/lH3IF6Qkk2",MensahMf26,2021-01-19T04:49:06Z,https://twitter.com/VanschaikJack/status/1351259611727355907/photo/1,http://pbs.twimg.com/media/EsChGhLXcAI69lG.jpg,NA,"NA",RUsersGhana,"TidyTuesday, RStats",3,2021,1351391210993295364,Images-only,Image
"@RUsersGhana The @R4DScommunity welcomes you to week 4 of #TidyTuesday! We're exploring the Kenya Census, courtesy of @Shel_Kariuki !

📁 https://t.co/e7xfjgqlfn
📰 https://t.co/19zLDShciN

#r4ds #tidyverse #rstats #dataviz https://t.co/bk43aRfBn2",MensahMf26,2021-01-19T05:08:36Z,https://twitter.com/thomas_mock/status/1351205241010720770/photo/1,http://pbs.twimg.com/media/EsBxJLsXAAM2yHM.jpg,NA,"http://bit.ly/tidyreadme, http://bit.ly/3oXPTvM","RUsersGhana, R4DScommunity, Shel_Kariuki","TidyTuesday, r4ds, tidyverse, rstats, dataviz",3,2021,1351396114541522947,Links included,Image
"#rstats #TidyTuesday week 4, plotting perennial crops data from Kenya census. This time using #theme_ft_rc

code: https://t.co/h8M4Bbc7LR https://t.co/EHHZA2BmOC",francisc0o_o0,2021-01-19T05:32:42Z,https://twitter.com/francisc0o_o0/status/1351402180843077632/photo/1,http://pbs.twimg.com/media/EsEk0uwXIAEr2xl.png,NA,https://github.com/fgarza55/tidytuesday/blob/master/Code/2021_01_19_kenya_census.Rmd,NA,"rstats, TidyTuesday, theme_ft_rc",3,2021,1351402180843077632,Links included,Image
"2021 Week-4 #TidyTuesday: Exploring Kenya. 🙏 @Shel_Kariuki 
 #tatemuseum  #RStats https://t.co/ESlWTXnFev https://t.co/ci211avr5W",birusod,2021-01-19T06:53:31Z,https://twitter.com/birusod/status/1351422517844459522/photo/1,http://pbs.twimg.com/media/EsE3lT7VoAIsYlR.jpg,NA,https://twitter.com/thomas_mock/status/1351205241010720770,Shel_Kariuki,"TidyTuesday, tatemuseum, RStats",3,2021,1351422517844459522,Links included,Image
"#TidyTuesday week 03 - Art Collections.

I guess the golden ratio isn't as popular as I'd thought...

Code: https://t.co/F8NlHwIJkl

#rstats #r4ds #dataviz https://t.co/uy0vPMjXaQ",Andy_A_Baker,2021-01-19T08:01:43Z,https://twitter.com/Andy_A_Baker/status/1351439681825738752/photo/1,http://pbs.twimg.com/media/EsFHM1TXIBkIF4r.jpg,NA,https://github.com/AndyABaker/TidyTuesday/blob/main/2021_week03_artcollections.R,NA,"TidyTuesday, rstats, r4ds, dataviz",3,2021,1351439681825738752,Links included,Image
